Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
,,ZEF.DE,ZhongDe Waste Technology AG,EUR,EURONEXT,Waste Management,"ZhongDe Waste Technology AG designs, invests in, constructs, operates, and finances power plants in Germany and China. The company operates through three segments: Engineering, Procurement & Construction (EPC) Projects; Built, Operate and Transfer Projects; and Incinerators. It operates energy-from-waste incineration plants that generate electricity from the disposal of solid municipal, medical, and industrial waste. The company also provides EPC contractor services, which include design, procurement, construction, and installation of energy-from-waste and incineration plants. ZhongDe Waste Technology AG was founded in 1996 and is headquartered in Frankfurt am Main, Germany.",Industrials,DE,,ZhongDe Waste Technology AG,,,,0.126,1008000.0,ZhongDe Waste Technology AG,EUR,ZhongDe Waste Technology AG,ZhongDe Waste Technology AG,,ZhongDe Waste Technology AG,zef.de,,,ZhongDe Waste Technology AG,,Z
,,ZEG.DE,AstraZeneca PLC,EUR,XETRA,"Pharmaceuticals, Biotechnology & Life Sciences","AstraZeneca PLC discovers, develops, and commercializes prescription medicines in the areas of oncology, cardiovascular, renal and metabolism, respiratory, autoimmunity, infection, neuroscience, and gastroenterology worldwide. Its marketed products include Arimidex, Casodex/Cosudex, Calquence, Faslodex, Imfinzi, Iressa, Lynparza, Nolvadex, Tagrisso, and Zoladex for oncology diseases; Atacand/Atacand HCT/Atacand Plus, Brilinta/Brilique, Crestor, Plendil, Seloken/Toprol-XL, Tenormin, and Zestril for cardiovascular diseases; and Bydureon, Byetta, Farxiga/Forxiga, Kombiglyze XR/Komboglyze, Onglyza, Qtern, Symlin, Xigduo/Xigduo XR for metabolic diseases. The company's marketed products also comprise Accolate, Bevespi Aerosphere, Bricanyl Respules, Bricanyl Turbuhaler, Daliresp/Daxas, Duaklir Genuair, Tudorza/Eklira, Fasenra, Oxis Turbuhaler, Pulmicort Turbuhaler/Pulmicort Flexhaler, Pulmicort Respules, Symbicort pMDI, and Symbicort Turbuhaler for respiratory diseases; Fluenz Tetra/FluMist Quadrivalen and Synagis for infection diseases; Movantik/Moventig, Seroquel IR/Seroquel XR, and Vimovo for neuroscience diseases; and Losec/Prilosec and Nexium for gastrointestinal diseases. The company serves primary care and specialty care physicians through distributors and local representative offices. It has a collaboration agreement with Arcus Biosciences, Inc. to evaluate domvanalimab (AB154), an investigational anti-TIGIT antibody in combination with Imfinzi (durvalumab); and Fusion Pharmaceuticals Inc. to develop and commercialize next-generation alpha-emitting radiopharmaceuticals and combination therapies for the treatment of cancer. The company was formerly known as Zeneca Group PLC and changed its name to AstraZeneca PLC in April 1999. AstraZeneca PLC was founded in 1992 and is headquartered in Cambridge, the United Kingdom.",Pharmaceuticals,GB,9/21/2007,AstraZeneca PLC,,,,85.14,112000000000.0,AstraZeneca PLC,EUR,AstraZeneca PLC,AstraZeneca PLC,,AstraZeneca PLC,zeg.de,,,AstraZeneca PLC,,Z
,,ZEG.L,Zegona Communications PLC,GBp,LSE,Telecommunication Services,"Zegona Communications plc, through its subsidiaries, provides telecommunication services in Northern Spain. It serves approximately 715,000 residential customers and companies. The company is also involved in financing business. Zegona Communications plc was founded in 1995 and is based in London, the United Kingdom.",Telecommunication,GB,3/19/2015,Zegona Communications PLC,,,,98.0,214590608.0,Zegona Communications PLC,GBp,Zegona Communications PLC,Zegona Communications PLC,,Zegona Communications PLC,zeg.l,,,Zegona Communications PLC,,Z
,,ZEHN.SW,Zehnder Group AG,CHF,SIX,Capital Goods,"Zehnder Group AG, together with its subsidiaries, develops, produces, and markets indoor climate systems in Europe, North America, and China. The company offers decorative radiators, heating and cooling ceiling systems, indoor ventilation systems, and clean air systems under the Zehnder, Runtal, Acova, Bisque, Greenwood, Paul, Core, Enervent, and Recair brands. Its products have applications in production halls and warehouses, exhibition rooms and showrooms, sports halls, offices, schools, hospitals, detached houses, and apartments. The company was founded in 1895 and is headquartered in Granichen, Switzerland.",Building,CH,8/10/2011,Zehnder Group AG,,,,65.6,765132160.0,Zehnder Group AG,CHF,Zehnder Group AG,Zehnder Group AG,,Zehnder Group AG,zehn.sw,,,Zehnder Group AG,,Z
,,ZEL.AX,Z Energy Limited,AUD,ASX,Energy,"Z Energy Limited sells transport fuel in New Zealand. It supplies fuel to retail customers, as well as commercial customers, such as airlines, trucking companies, shipping companies, and vehicle fleet operators, as well as supplies bitumen to roading contractors. The company also offers Z Business Plus, a fuel card for businesses to buy fuels. It owns and manages approximately 200 retail service stations; 151 truck stops; and pipelines, terminals, and bulk storage terminal infrastructure. The company was formerly known as Greenstone Energy Limited and changed its name to Z Energy Limited in May 2011. Z Energy Limited was incorporated in 1959 and is headquartered in Wellington, New Zealand.",Energy ,NZ,,Z Energy Limited,,,,2.58,1336313600.0,Z Energy Limited,AUD,Z Energy Limited,Z Energy Limited,,Z Energy Limited,zel.ax,,,Z Energy Limited,,Z
,,ZENITHBIR.NS,Zenith Birla (India) Ltd,INR,NSE,Materials,"Zenith Birla (India) Ltd. engages in the engages in the provision of steel pipes. The company is headquartered in Mumbai, Maharashtra and currently employs 0 full-time employees. The firm's geographical segments include In India and Outside India. The firm's products include ERW Black Pipes, ERW GI Pipes, Spiral Pipes, Fire Sprinkler Pipes and Scaffolding Pipes. The firm is also a producer of a range of products, which include Hollow Sections, including square, as well as rectangular; Pre-Gal Pipes and Sections, and Spiral Pipes. The firm is engaged in the export of steel pipes, tubes, square and rectangular hollow sections from India. The firm also exports its products to various international markets, such as the United States, Europe, Middle East and Africa. The firm's subsidiaries include Zenith (USA) Inc. and Zenith Middle East FZ LLC. The firm's manufacturing plants are located in the states of Maharashtra and Tamil Nadu. The company operates approximately three manufacturing facilities at Khopoli, Tarapur and Murbad in the western part of Maharashtra.",Metals & Mining,IN,4/30/2007,Zenith Birla (India) Ltd,,,,0.85,86644752.0,Zenith Birla (India) Ltd,INR,Zenith Birla (India) Ltd,Zenith Birla (India) Ltd,,Zenith Birla (India) Ltd,zenithbir.ns,,,Zenith Birla (India) Ltd,,Z
,,ZENITHEXPO.NS,Zenith Exports Ltd,INR,NSE,Consumer Durables & Apparel,"Zenith Exports Limited designs, manufactures, and sells fabrics to fashion and home furnishing industries in India and internationally. The company offers a range of silk, velvet, embroidery, and weave, fabrics. It also provides industrial leather hand gloves, silk fabrics, and made-ups. The company also exports its products. Zenith Exports Limited was founded in 1969 and is headquartered in Kolkata, India.","Textiles, Apparel & Luxury Goods",IN,3/19/2002,Zenith Exports Ltd,,,,69.9,369740256.0,Zenith Exports Ltd,INR,Zenith Exports Ltd,Zenith Exports Ltd,,Zenith Exports Ltd,zenithexpo.ns,,,Zenith Exports Ltd,,Z
,,ZEN.L,ZENITH ENERGY LTD. COM SHS NPV ,GBp,LSE,Oil & Gas E&P,"Zenith Energy Ltd., together with its subsidiaries, explores for and develops oil and natural gas in Italy, the Republic of the Congo, and internationally. It also produces and sells electricity and condensate. The company was formerly known as Canoel International Energy Ltd. and changed its name to Zenith Energy Ltd. in October 2014. Zenith Energy Ltd. was incorporated in 2007 and is based in Calgary, Canada.",Energy,CA,,ZENITH ENERGY LTD. COM SHS NPV ,,,,1.275,13650660.0,ZENITH ENERGY LTD. COM SHS NPV ,GBp,ZENITH ENERGY LTD. COM SHS NPV ,ZENITH ENERGY LTD. COM SHS NPV ,,ZENITH ENERGY LTD. COM SHS NPV ,zen.l,,,ZENITH ENERGY LTD. COM SHS NPV ,,Z
,,ZENSARTECH.NS,Zensar Technologies Ltd,INR,NSE,Software & Services,"Zensar Technologies Limited, a digital solutions and technology services company, provides information technology (IT) services and solutions in the United states, Europe, and internationally. It operates through Application Management Services and Infrastructure Management Services segments. The company offers digital supply chain, enterprise analytics, customer experience transformation, agile IT modernization, and digital solutions. It also provides advanced analytics and data warehousing, big data, and enterprise data management services. In addition, the company offers CRM, digital channel, digital marketing, experience, and front end development services; digital foundation, workplace, infrastructure, operations, and enterprise security services; enterprise applications, such as Oracle, SAP, SFDC, and Pega Alliance solutions; and agile, application development, DevOps, enterprise architecture consulting, outcome based managed, and robotic process automation services. Further, it provides testing services; and digital commerce consulting, digital commerce development, digital fulfilment, and managed commerce services. The company serves manufacturing, retail, media, banking, insurance, healthcare, and utilities industries. Zensar Technologies Limited was incorporated in 1963 and is headquartered in Pune, India.",Technology,IN,2/10/1995,Zensar Technologies Ltd,,,,228.8,51486409000.0,Zensar Technologies Ltd,INR,Zensar Technologies Ltd,Zensar Technologies Ltd,,Zensar Technologies Ltd,zensartech.ns,,,Zensar Technologies Ltd,,Z
,,ZENTEC.NS,Zen Technologies Ltd,INR,NSE,Technology Hardware & Equipment,"Zen Technologies Limited, together with its subsidiary, designs, develops, and manufactures training simulators in India and internationally. It offers firearms training, advanced weapon, hand grenade, driving training, artillery forward observer, driving and automated driving, tactical engagement, anti-tank guided missile, tank gunnery and crew gunnery, and tank driving simulators. The company also provides combat training simulation, smart target, tank target and zeroing, multi-functional target, air-to-ground firing range, driver aptitude testing, and armour combat training systems; bus driving, mortar integrated and carrier motor tracked, hand grenades, infantry weapon training, medium machine gun, automatic grenade launcher, integrated air defense combat, anti-aircraft air defense, UAV mission, and rotary wing simulators; and war gaming solutions. In addition, it offers master control station for live-firing ranges, indoor tracking systems, infantry combat vehicle driving simulators, and BMP II integrated missile simulators; and digital beamforming solutions. Further, the company operates containerized tubular and indoor shooting range; and shoot house for live and simulated indoor tactical training. It serves police, para-military, armed, and security forces; government departments comprising transport, mining, and infrastructure; and the civilian market. Zen Technologies Limited was incorporated in 1993 and is based in Hyderabad, India.",Electrical Equipment,IN,9/4/2000,Zen Technologies Ltd,,,,85.05,6770192400.0,Zen Technologies Ltd,INR,Zen Technologies Ltd,Zen Technologies Ltd,,Zen Technologies Ltd,zentec.ns,,,Zen Technologies Ltd,,Z
,,ZER.AX,Zeta Resources Limited,AUD,ASX,,"Zeta Resources Limited is a closed-ended equity fund launched and managed by ICM Limited. It invests in both public and private equity markets across the globe. The fund seeks to invest in stocks of companies operating in the resources sector, including those focused on bauxite, gold, copper, nickel, graphite, oil and gas and base metals exploration and production. It primarily invests in value stocks of companies, with a focus on capital growth, investee profitability and dividend yields. Zeta Resources Limited was formed in 2012 and is domiciled in Bermuda.",,BM,,Zeta Resources Limited,,,,0.29,83416472.0,Zeta Resources Limited,AUD,Zeta Resources Limited,Zeta Resources Limited,,Zeta Resources Limited,zer.ax,,,Zeta Resources Limited,,Z
,,ZEST,"Ecoark Holdings, Inc.",USD,PNK,Food Distribution,"Ecoark Holdings, Inc., through its subsidiary, Zest Labs, Inc., provides freshness management solutions for fresh food growers, suppliers, processors, distributors, grocers, and restaurants. It offers Zest Fresh solution, a cloud-based post-harvest shelf-life and freshness management solution that matches customer freshness requirements with actual dynamic product freshness and reduces post-harvest losses; and Zest Delivery solution, which provides real-time monitoring and control for prepared food delivery containers, and helps delivery and dispatch personnel to ensure the quality and safety of delivered food. The company was founded in 2011 and is based in Frisco, Texas.",Consumer Defensive,US,,"Ecoark Holdings, Inc.",,,,8.8,189829200.0,"Ecoark Holdings, Inc.",$,"Ecoark Holdings, Inc.","Ecoark Holdings, Inc.",,"Ecoark Holdings, Inc.",zest,,,"Ecoark Holdings, Inc.",,Z
,,ZEU.AX,Zeus Resources Limited,AUD,ASX,Energy,"Zeus Resources Limited engages in the exploration of uranium and other metal resources in Australia. It has interests in the Lake Way, Narnoo South, and Mortimer Hills projects located in Western Australia. The company was incorporated in 2009 and is based in North Sydney, Australia.",Energy ,AU,,Zeus Resources Limited,,,,0.027,4864050.0,Zeus Resources Limited,AUD,Zeus Resources Limited,Zeus Resources Limited,,Zeus Resources Limited,zeu.ax,,,Zeus Resources Limited,,Z
,,ZGL.AX,Zicom Group Limited,AUD,ASX,Capital Goods,"Zicom Group Limited, together with its subsidiaries, manufactures and sells marine deck machinery, fluid regulating and metering stations, transit concrete mixers, and geotechnical equipment in Singapore. It operates through Offshore Marine, Oil & Gas Machinery; Construction Equipment; Precision Engineering & Technologies; and Industrial & Mobile Hydraulics segments. The Offshore Marine, Oil & Gas Machinery segment manufactures and supplies deck machinery, such as winches, windlasses, capstans, deck cranes, derricks, cable laying and lifeboat davits, shark jaws, and towing pins used in deep-sea vessels; and gas processing plants and related equipment, parts, and services, as well as gas metering stations used by gas utility companies and industrial gas users. The Construction Equipment segment provides concrete mixers and foundation equipment, including vibratory piling and impact piling hammers, boring machines, and vibroflots, as well as equipment rental, parts, and related services. The Precision Engineering & Technologies segment offers precision and automation equipment comprising flip chip bonders, medtech equipment, medical consumables, and engineering services. The Industrial & Mobile Hydraulics segment supplies hydraulic drive systems, parts, and services. Zicom Group Limited is headquartered in Singapore.",Machinery,SG,,Zicom Group Limited,,,,0.095,20628394.0,Zicom Group Limited,AUD,Zicom Group Limited,Zicom Group Limited,,Zicom Group Limited,zgl.ax,,,Zicom Group Limited,,Z
,,ZGSI,"Zero Gravity Solutions, Inc.",USD,PNK,Agricultural Inputs,"Zero Gravity Solutions, Inc., an agricultural biotechnology company, focuses on the commercialization of technology derived from and designed for long term spaceflight and planetary colonization with applications to agriculture on earth. The company offers BAM-FX, an ionic nutrient delivery platform for food crops that deliver minerals and micronutrients systemically at the cellular level of a plant; and Directed Selection, which relates to the production and alteration of various novel stem cells with characteristics in the prolonged zero/micro gravity environment of the International Space Station. It patents its stem cells for commercial sale to third parties. The company was formerly known as ElectroHealing Technologies, Inc. and changed its name to Zero Gravity Solutions, Inc. in January 2013. Zero Gravity Solutions, Inc. was founded in 1983 and is headquartered in Boca Raton, Florida.",Basic Materials,US,,"Zero Gravity Solutions, Inc.",,,,1.8,71443616.0,"Zero Gravity Solutions, Inc.",$,"Zero Gravity Solutions, Inc.","Zero Gravity Solutions, Inc.",,"Zero Gravity Solutions, Inc.",zgsi,,,"Zero Gravity Solutions, Inc.",,Z
,,ZHEH.L,Zhejiang Expressway Co Ltd,GBp,LSE,Transportation,"Zhejiang Expressway Co. Ltd. is an investment holding company, which engages in the design, construction, operation, maintenance and management of roads. The company is headquartered in Hangzhou, Zhejiang and currently employs 6,723 full-time employees. Along with subsidiaries, the Company operates its business through three segments. The Toll Operation segment is engaged in the operation and management of high-grade roads, and the earning tolls from expressways. The Security segment is engaged in the provision of security brokerage, securities margin trading, security lending, security underwriting, asset management, advisory services and security trading. Other Business segment is engaged in real estate development, hotel operation and others.",Transportation Infrastructure,CN,5/15/1997,Zhejiang Expressway Co Ltd,,,,58.0437,2490765570.0,Zhejiang Expressway Co Ltd,GBp,Zhejiang Expressway Co Ltd,Zhejiang Expressway Co Ltd,,Zhejiang Expressway Co Ltd,zheh.l,,,Zhejiang Expressway Co Ltd,,Z
,,ZNTEU,Zanite Acquisition Corp.,USD,NASDAQ,Shell Companies,"Zanite Acquisition Corp. intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in the aviation, aerospace and defense, urban mobility, and emerging technology industries. The company was founded in 2020 and is based in Cleveland, Ohio.",Financial Services,US,,Zanite Acquisition Corp.,,,,14.49,0.0,Zanite Acquisition Corp.,$,Zanite Acquisition Corp.,Zanite Acquisition Corp.,,Zanite Acquisition Corp.,znteu,,,Zanite Acquisition Corp.,,Z
,,ZICOM.NS,Zicom Electronic Security Systems Ltd,INR,NSE,Technology Hardware & Equipment,"Zicom Electronic Security Systems Limited, together with its subsidiaries, manufactures, markets, distributes, sells, installs, and monitors electronic security systems, and gadgets and equipment in India. Its products include e-surveillance equipment consisting of CCTV cameras, monitors, DVRs/NVRs, and other accessories; fire equipment, such as sensors and fire extinguishers; access control systems, including proximity/biometric based locks and other accessories; and home safety equipment, such as intrusion alarm and video door phones. The company also offers various services, such as daily health checkup equipment, replacement of faulty equipment, and regular preventive maintenance; alarm monitoring services, which include installation of various sensors, such as vibration sensors, motion sensors, heat/temperature sensors, unidentified object sensors, shutter up/down sensors, etc.; live monitoring of sites based on trigger generated by various sensors; and employee behavior monitoring, customer behavior monitoring, footfall counting, etc. Zicom Electronic Security Systems Limited was founded in 1994 and is based in Mumbai, India.",Electrical Equipment,IN,11/30/1995,Zicom Electronic Security Systems Ltd,,,,2.15,92754232.0,Zicom Electronic Security Systems Ltd,INR,Zicom Electronic Security Systems Ltd,Zicom Electronic Security Systems Ltd,,Zicom Electronic Security Systems Ltd,zicom.ns,,,Zicom Electronic Security Systems Ltd,,Z
,,ZIL2.DE,Elringklinger AG,EUR,XETRA,Automobiles & Components,"ElringKlinger AG develops, manufactures, and distributes technical and chemical products for the automotive sector and the general manufacturing industry in Germany and internationally. It operates through five segments: Original Equipment, Aftermarket, Engineered Plastics, Services, and Industrial Parks. The Original Equipment segment develops, manufactures, and sells products and assemblies, such as thermoplastics components; hybrid technologies; thermal, acoustic, and aerodynamic shielding systems; cylinder-head and specialty gaskets; battery and fuel cell components and systems; electric drive units; and exhaust gas purification activities for engine, drivetrain, exhaust system, underbody, chassis, and vehicle body applications. This segment serves passenger car and commercial vehicle sectors. The Aftermarket segment offers a range of spare parts comprising gaskets, gasket sets, and service parts for the repair of engines, transmissions, exhaust systems, and auxiliary units in cars and commercial vehicles under the Elring ? Das Original brand. This segment serves a network of wholesalers and purchasing organizations. The Engineered Plastics segment offers customized products made from various plastics for the mechanical engineering sector, as well as in medical, chemical, energy, and vehicle industries. The Services segment operates engine test benches and measuring equipment for testing engines, transmissions, and exhaust systems for vehicle manufacturers and automotive suppliers; and offers logistics and catering services. The Industrial Parks segment engages in the administration and leasing of industrial parks. The company also offers sealing materials and modules. ElringKlinger AG was founded in 1879 and is headquartered in Dettingen an der Erms, Germany.",Auto Components,DE,8/10/1998,Elringklinger AG,,,,15.04,952934400.0,Elringklinger AG,EUR,Elringklinger AG,Elringklinger AG,,Elringklinger AG,zil2.de,,,Elringklinger AG,,Z
,,ZILL.ME,AMO ZIL PAO,RUB,MCX,Automobiles & Components,"Public Joint-Stock Company The Likhachov Plant produces and sells automobiles in Russia. It offers cars and spare parts. The company was founded in 1916 and is based in Moscow, Russia.",Automobiles,RU,1/5/2000,AMO ZIL PAO,,,,3250.0,8644870100.0,AMO ZIL PAO,RUB,AMO ZIL PAO,AMO ZIL PAO,,AMO ZIL PAO,zill.me,,,AMO ZIL PAO,,Z
,,ZIM.AX,Zimplats Holdings Limited,AUD,ASX,Materials,"Zimplats Holdings Limited, together with its subsidiaries, engages in the production of platinum and associated metals mined from the Great Dyke in Zimbabwe. The company produces platinum, palladium, rhodium, iridium, and ruthenium, as well as nickel, gold, copper, cobalt, and silver deposits. It operates mines in Ngezi. The company was incorporated in 1998 and is based in Saint Peter Port, Guernsey.",Metals & Mining,GG,,Zimplats Holdings Limited,,,,12.5,1345474940.0,Zimplats Holdings Limited,AUD,Zimplats Holdings Limited,Zimplats Holdings Limited,,Zimplats Holdings Limited,zim.ax,,,Zimplats Holdings Limited,,Z
,,ZIM.DE,Zimmer Biomet Holdings Inc,EUR,XETRA,Health Care Equipment & Services,"Zimmer Biomet Holdings, Inc. provides musculoskeletal healthcare services. The company is headquartered in Warsaw Indiana, Indiana and currently employs 19,000 full-time employees. The firm's products and solutions help treat patients suffering from disorders of, or injuries to, bones, joints or supporting soft tissues. The firm manages its operations through three geographic operating segments: the Americas, consisting principally of the United States and other North, Central and South American markets; EMEA, consisting principally of Europe and the Middle East and African markets, and Asia Pacific, consisting primarily of Japan and other Asian and Pacific markets. The firm's product category segments include Americas Spine, Office Based Technologies, Craniomaxillofacial and Thoracic (CMF), and Dental.",Health Care,US,7/25/2001,Zimmer Biomet Holdings Inc,,,,134.0,26698012700.0,Zimmer Biomet Holdings Inc,EUR,Zimmer Biomet Holdings Inc,Zimmer Biomet Holdings Inc,,Zimmer Biomet Holdings Inc,zim.de,,,Zimmer Biomet Holdings Inc,,Z
,,ZIN.L,Zinc Media Group PLC,GBp,LSE,Media & Entertainment,"Zinc Media Group plc, formerly Ten Alps plc, is a United Kingdom-based multimedia producer of television programming together with publishing and communications content. The Company's segments include TV, Publishing, Communicate, and Central and plc. The TV segment's activities include production of television and radio content, and the creation and management of Websites and online television channels. The Publishing segment includes publishing, Websites, event management, video production and communications services. The Company's Communications Agency unit offers digital marketing services. Its Communication division offers a range of services, such as Communications Strategy & Planning, Storytelling: Creative & Content Production, and Conceptual Design & Art Direction. Central and Plc comprises the Company's activities based in the United Kingdom. The Company produces television programming under the Blakeway, Brook Lapping, Films of Record and Reef TV brands.",Media,GB,7/30/2001,Zinc Media Group PLC,,,,61.5,9817245.0,Zinc Media Group PLC,GBp,Zinc Media Group PLC,Zinc Media Group PLC,,Zinc Media Group PLC,zin.l,,,Zinc Media Group PLC,,Z
,,ZIOC.L,Zanaga Iron Ore Company Ltd,GBp,LSE,Materials,"Zanaga Iron Ore Company Limited, an investment holding company, explores for and develops iron ore properties. Its flagship asset is the Zanaga Iron Ore Project located in the south west of the Republic of Congo. The company was formerly known as Jumelles Holdings Limited and changed its name to Zanaga Iron Ore Company Limited in October 2010. Zanaga Iron Ore Company Limited was incorporated in 2009 and is based in Road Town, the British Virgin Islands.",Metals & Mining,GG,11/18/2010,Zanaga Iron Ore Company Ltd,,,,8.01,24032722.0,Zanaga Iron Ore Company Ltd,GBp,Zanaga Iron Ore Company Ltd,Zanaga Iron Ore Company Ltd,,Zanaga Iron Ore Company Ltd,zioc.l,,,Zanaga Iron Ore Company Ltd,,Z
,,ZIONW,Zions Bancorporation Warrants 05/21/2020,USD,NASDAQ,Banks,,Financial Services,US,,Zions Bancorporation Warrants 05/21/2020,,,,0.0155,2978867.0,Zions Bancorporation Warrants 05/21/2020,$,Zions Bancorporation Warrants 05/21/2020,Zions Bancorporation Warrants 05/21/2020,,Zions Bancorporation Warrants 05/21/2020,zionw,,,Zions Bancorporation Warrants 05/21/2020,,Z
,,ZIONZ,Zions Bancorporation Warrants,USD,NASDAQ,Banks,,Financial Services,US,,Zions Bancorporation Warrants,,,,13.55,0.0,Zions Bancorporation Warrants,$,Zions Bancorporation Warrants,Zions Bancorporation Warrants,,Zions Bancorporation Warrants,zionz,,,Zions Bancorporation Warrants,,Z
,,ZIP.AX,Douugh Limited,AUD,ASX,Telecommunication Services,,Telecommunication,US,,Douugh Limited,,,,0.017,1768357.0,Douugh Limited,AUD,Douugh Limited,Douugh Limited,,Douugh Limited,zip.ax,,,Douugh Limited,,Z
,,ZOE.L,Zoetic International PLC,GBp,LSE,Energy,"Zoetic International Plc, a vertically integrated CBD company, produces and sells CBD in the United States and the United Kingdom. The company also holds a 7.5% carried working interest in the Colorado Shale, which comprises eight wells located in East Denver. In addition, it holds interest in the Kansas Nitrogen; Enhanced Oil Recovery and Highlands Water Resources projects; and Montana project, a natural gas and helium deposit covering an area of approximately 154,072 acres in south Eastern Montana. The company was formerly known as Highlands Natural Resources plc and changed its name to Zoetic International Plc in September 2019. Zoetic International Plc was founded in 2014 and is headquartered in London, the United Kingdom.",Energy ,GB,3/25/2015,Zoetic International PLC,,,,74.0,144721792.0,Zoetic International PLC,GBp,Zoetic International PLC,Zoetic International PLC,,Zoetic International PLC,zoe.l,,,Zoetic International PLC,,Z
,,ZIVO,"ZIVO Bioscience, Inc.",USD,PNK,Biotechnology,"ZIVO Bioscience, Inc., a research and development company, engages in licensing and selling natural bioactive ingredients derived from its proprietary algae cultures to animal, human, and dietary supplement and medical food manufacturers. The company operates in the biotech and agtech sectors, with an intellectual property portfolio comprising proprietary algal and bacterial strains, biologically active molecules and complexes, production techniques, cultivation techniques, and patented or patent-pending inventions for applications in human and animal health. It is also involved in developing, manufacturing, marketing, and selling tests that would allow people to optimize their health and identify future health risks. The company was formerly known as Health Enhancement Products, Inc. and changed its name to ZIVO Bioscience, Inc. in October 2014. ZIVO Bioscience, Inc. is based in Keego Harbor, Michigan.",Healthcare,US,,"ZIVO Bioscience, Inc.",,,,0.15,61438052.0,"ZIVO Bioscience, Inc.",$,"ZIVO Bioscience, Inc.","ZIVO Bioscience, Inc.",,"ZIVO Bioscience, Inc.",zivo,,,"ZIVO Bioscience, Inc.",,Z
,,ZLD.AX,Zelira Therapeutics Limited,AUD,ASX,"Pharmaceuticals, Biotechnology & Life Sciences","Zelira Therapeutics Limited, a bio-pharmaceutical company, engages in the development of cannabinoid-based formulations for the treatment of various medical conditions in Australia. The company is involved in a human clinical trial program focused on insomnia, autism, and opioid reduction; and a pre-clinical research program to examine the effect of cannabinoids in breast, brain, and pancreatic cancer, as well as the potential for cannabinoid formulations to treat diabetes-associated cognitive decline. It has a strategic partnership with CannPal Pty Ltd; and St Vincent's Hospital on opioid reduction study. The company was formerly known as Zelda Therapeutics Limited and changed its name to Zelira Therapeutics Limited in December 2019. Zelira Therapeutics Limited is based in Perth, Australia.",Pharmaceuticals,AU,,Zelira Therapeutics Limited,,,,0.084,99566872.0,Zelira Therapeutics Limited,AUD,Zelira Therapeutics Limited,Zelira Therapeutics Limited,,Zelira Therapeutics Limited,zld.ax,,,Zelira Therapeutics Limited,,Z
,,ZMI.AX,Zinc of Ireland NL,AUD,ASX,Materials,"Zinc of Ireland NL operates as a mineral exploration and development company in Ireland. The company explores for zinc, gold, and base metal deposits. Its flagship project is the Kildare project located southwest of Dublin. The company was formerly known as Global Metals Exploration NL and changed its name to Zinc of Ireland NL in July 2016. The company is based in Subiaco, Australia.",Metals & Mining,AU,,Zinc of Ireland NL,,,,0.046,5624420.0,Zinc of Ireland NL,AUD,Zinc of Ireland NL,Zinc of Ireland NL,,Zinc of Ireland NL,zmi.ax,,,Zinc of Ireland NL,,Z
,,ZNC.AX,Zenith Minerals Limited,AUD,ASX,Materials,"Zenith Minerals Limited, together with its subsidiaries, engages in the exploration of mineral properties in Australia, Turkey-Europe, and the United States. The company explores for gold, lithium, base metal, and manganese, as well as nickel, tantalum, copper, zinc, lead, silver, and iron deposits. It primarily holds a 100% interest in the Split Rocks project in Western Australia. The company was formerly known as Zinc Co Australia Limited and changed its name to Zenith Minerals Limited in November 2010. Zenith Minerals Limited was incorporated in 2006 and is based in West Perth, Australia.",Metals & Mining,AU,,Zenith Minerals Limited,,,,0.115,33851400.0,Zenith Minerals Limited,AUD,Zenith Minerals Limited,Zenith Minerals Limited,,Zenith Minerals Limited,znc.ax,,,Zenith Minerals Limited,,Z
,,ZNO.AX,Zoono Group Limited,AUD,ASX,Materials,"Zoono Group Limited, together with its subsidiaries, engages in the research, development, and sale of a range of antimicrobial products worldwide. The company's products include hand sanitizers, textile applicators, mould remediation, and surface sanitizers. It serves manufacturing, medicine, science, agriculture, viticulture, finance, FMCG, IT, entertainment, hospitality, catering, transport, child care, and livestock industries. Zoono Group Limited was incorporated in 1986 and is headquartered in Auckland, New Zealand.",Chemicals,NZ,,Zoono Group Limited,,,,0.885,144797504.0,Zoono Group Limited,AUD,Zoono Group Limited,Zoono Group Limited,,Zoono Group Limited,zno.ax,,,Zoono Group Limited,,Z
,,ZO1.DE,Zooplus AG,EUR,XETRA,Retailing,"zooplus AG operates as an online retailer of pet products. The company offers pet food, including wet and dry food, and food supplements under the Concept for Life, Wolf of Wilderness, Wild Freedom, Purizon, Rocco, Cosma, Lukullus, and Feringa brands, as well as Briantos, My Star, Smilla, Tigerino, and other private brands; and accessories, such as scratching posts, dog beds and baskets, and toys. It provides approximately 8,000 food and accessory products for dogs, cats, small animals, birds, fish, and horses. The company sells its products in Germany and internationally. zooplus AG was founded in 1999 and is headquartered in Munich, Germany.",Retail,DE,5/9/2008,Zooplus AG,,,,230.0,1644311420.0,Zooplus AG,EUR,Zooplus AG,Zooplus AG,,Zooplus AG,zo1.de,,,Zooplus AG,,Z
