,sectors_list,symbols_list
5303,Industrials,FAST
5304,Industrials,FAUV.PA
5305,Industrials,FBM
5306,Industrials,FCEL
5307,Industrials,FCN
5308,Industrials,FC
5309,Industrials,FDC
5310,Industrials,FDX
5311,Industrials,FELE
5312,Industrials,FGA.PA
5313,Industrials,FGR.PA
5314,Industrials,FII.PA
5315,Industrials,FINM.PA
5316,Industrials,FIX
5317,Industrials,FLNG
5318,Industrials,FLOB.BR
5319,Industrials,FLOW
5320,Industrials,FLR
5321,Industrials,FLS
5322,Industrials,FLUX
5323,Industrials,FLY
5324,Industrials,FMCIW
5325,Industrials,FORE.PA
5326,Industrials,FORR
5327,Industrials,FRO
5328,Industrials,FRTA
5329,Industrials,FSRVW
5330,Industrials,FSS
5331,Industrials,FSTR
5332,Industrials,FTACW
5333,Industrials,FTAI
5334,Industrials,FTEK
5335,Industrials,FTG.TO
5336,Industrials,FTT.TO
5337,Industrials,FWRD
5338,Industrials,GASS
5339,Industrials,GATX
5340,Industrials,GBX
5341,Industrials,GDI.TO
5342,Industrials,GDYNW
5343,Industrials,GDYN
5344,Industrials,GD
5345,Industrials,GEA.PA
5346,Industrials,GENC
5347,Industrials,GET.PA
5348,Industrials,GE
5349,Industrials,GFF
5350,Industrials,GFL
5351,Industrials,GFNCP
5352,Industrials,GFN
5353,Industrials,GGG
5354,Industrials,GHM
5355,Industrials,GIG
5356,Industrials,GIRO.PA
5357,Industrials,GLADL
5358,Industrials,GLBS
5359,Industrials,GLDD
5360,Industrials,GLNG
5361,Industrials,GLO.PA
5362,Industrials,GMHIW
5363,Industrials,GMKN.ME
5364,Industrials,GMLP
5365,Industrials,GMS
5366,Industrials,GNE.PA
5367,Industrials,GNK
5368,Industrials,GNRC
5369,Industrials,GNRT
5370,Industrials,GOGL
5371,Industrials,GOL
5372,Industrials,GPA.LS
5373,Industrials,GPE.PA
5374,Industrials,GPN
5375,Industrials,GRC
5376,Industrials,GRIN
5377,Industrials,GRNQ
5378,Industrials,GSH
5379,Industrials,GSL
5380,Industrials,GTEC
5381,Industrials,GTES
5382,Industrials,GTLS
5383,Industrials,GTYHU
5384,Industrials,GVA
5385,Industrials,GV
5386,Industrials,GWR
5387,Industrials,GWW
5388,Industrials,HAMO.BR
5389,Industrials,HAYN
5390,Industrials,HA
5391,Industrials,HBP
5392,Industrials,HCCHR
5393,Industrials,HCCHW
5394,Industrials,HCCI
5395,Industrials,HDNG
5396,Industrials,HDS
5397,Industrials,HEBT
5398,Industrials,HEES
5399,Industrials,HEIJM.AS
5400,Industrials,HEI
5401,Industrials,HHHHR
5402,Industrials,HHHHU
5403,Industrials,HHR
5404,Industrials,HIHO
5405,Industrials,HII
5406,Industrials,HIL
5407,Industrials,HI
5408,Industrials,HJLIW
5409,Industrials,HLIO
5410,Industrials,HNI
5411,Industrials,HO.PA
5412,Industrials,HOLI
5413,Industrials,HON
5414,Industrials,HQI
5415,Industrials,HRI
5416,Industrials,HRX.TO
5417,Industrials,HSC
5418,Industrials,HSII
5419,Industrials,HSON
5420,Industrials,HTLD
5421,Industrials,HTZ
5422,Industrials,HUBB
5423,Industrials,HUBG
5424,Industrials,HURC
5425,Industrials,HURN
5426,Industrials,HWCC
5427,Industrials,HWM
5428,Industrials,HXL
5429,Industrials,HYDRA.AS
5430,Industrials,HYRE
5431,Industrials,HY
5432,Industrials,IAA
5433,Industrials,IBG.TO
5434,Industrials,IBP
5435,Industrials,ICFI
5436,Industrials,IDL.PA
5437,Industrials,IDSA
5438,Industrials,IEAWW
5439,Industrials,IEA
5440,Industrials,IEP
5441,Industrials,IESC
5442,Industrials,IEX
5443,Industrials,IFFT
5444,Industrials,IGC
5445,Industrials,IIIN
5446,Industrials,III
5447,Industrials,IMACW
5448,Industrials,IMVTW
5449,Industrials,INBKZ
5450,Industrials,INFE.PA
5451,Industrials,INFO
5452,Industrials,INSUW
5453,Industrials,INSW
5454,Industrials,INTX
5455,Industrials,IPDN
5456,Industrials,IPWR
5457,Industrials,IR
5458,Industrials,ISSC
5459,Industrials,ISV.TO
5460,Industrials,ITT
5461,Industrials,ITW
5462,Industrials,IVAC
5463,Industrials,JAN
5464,Industrials,JASN
5465,Industrials,JBHT
5466,Industrials,JBLU
5467,Industrials,JBT
5468,Industrials,JCI
5469,Industrials,JEC
5470,Industrials,JELD
5471,Industrials,JEN.BR
5472,Industrials,JFKKR
5473,Industrials,JFKKW
5474,Industrials,JMPNZ
5475,Industrials,JOBS
5476,Industrials,JOB
5477,Industrials,J
5478,Industrials,KAI
5479,Industrials,KAMN
5480,Industrials,KBL.TO
5481,Industrials,KBR
5482,Industrials,KELYA
5483,Industrials,KELYB
5484,Industrials,KERNW
5485,Industrials,KEX
5486,Industrials,KE
5487,Industrials,KFRC
5488,Industrials,KFY
5489,Industrials,KIQ
5490,Industrials,KLS.TO
5491,Industrials,KLXI
5492,Industrials,KMT
5493,Industrials,KNL
5494,Industrials,KNOP
5495,Industrials,KNX
5496,Industrials,KODK
5497,Industrials,KRNT
5498,Industrials,KSU
5499,Industrials,KTOS
5500,Industrials,LABL
5501,Industrials,LAT.PA
5502,Industrials,LAWS
5503,Industrials,LAYN
5504,Industrials,LDL
5505,Industrials,LECO
5506,Industrials,LHX
5507,Industrials,LIG.LS
5508,Industrials,LIGHT.AS
5509,Industrials,LII
5510,Industrials,LIQT
5511,Industrials,LIT.LS
5512,Industrials,LIVKW
5513,Industrials,LKSD
5514,Industrials,LMB
5515,Industrials,LMFAW
5516,Industrials,LMT
5517,Industrials,LNN
5518,Industrials,LOACR
5519,Industrials,LOACW
5520,Industrials,LPX
5521,Industrials,LR.PA
5522,Industrials,LSTR
5523,Industrials,LTA.PA
5524,Industrials,LTBR
5525,Industrials,LTM
5526,Industrials,LUV
5527,Industrials,LXFR
5528,Industrials,MAGS
5529,Industrials,MAL.TO
5530,Industrials,MAN.PA
5531,Industrials,MAN
5532,Industrials,MAR.LS
5533,Industrials,MAREL.AS
5534,Industrials,MAS
5535,Industrials,MATW
5536,Industrials,MATX
5537,Industrials,MCMJW
5538,Industrials,MCMJ
5539,Industrials,MCPHY.PA
5540,Industrials,MCRN
5541,Industrials,MEC
5542,Industrials,MESA
5543,Industrials,MGRC
5544,Industrials,MG
5545,Industrials,MHH
5546,Industrials,MICTW
5547,Industrials,MIC
5548,Industrials,MIDD
5549,Industrials,MINI
5550,Industrials,MLAAE.PA
5551,Industrials,MLAMY.PA
5552,Industrials,MLAUD.PA
5553,Industrials,MLCFD.PA
5554,Industrials,MLCIO.PA
5555,Industrials,MLECO.PA
5556,Industrials,MLEDU.PA
5557,Industrials,MLETA.PA
5558,Industrials,MLFMV.LS
5559,Industrials,MLFXO.PA
5560,Industrials,MLGAI.PA
5561,Industrials,MLHK.PA
5562,Industrials,MLHR
5563,Industrials,MLHYD.PA
5564,Industrials,MLHYE.PA
5565,Industrials,MLI
5566,Industrials,MLLOI.PA
5567,Industrials,MLMTD.PA
5568,Industrials,MLNEI.PA
5569,Industrials,MLPHW.PA
5570,Industrials,MLPLC.PA
5571,Industrials,MLPVG.PA
5572,Industrials,MLROU.PA
5573,Industrials,MLSTM.PA
5574,Industrials,MLTEA.PA
5575,Industrials,MLUMH.PA
5576,Industrials,MLVER.PA
5577,Industrials,MLVIS.PA
5578,Industrials,MMDM
5579,Industrials,MMM
5580,Industrials,MMS
5581,Industrials,MNS.TO
5582,Industrials,MNT.TO
5583,Industrials,MNTX
5584,Industrials,MOC
5585,Industrials,MOG-A
5586,Industrials,MOG-B
5587,Industrials,MORE.AS
5588,Industrials,MOSC
5589,Industrials,MOUR.BR
5590,Industrials,MRCY
5591,Industrials,MRN.PA
5592,Industrials,MRTN
5593,Industrials,MSA
5594,Industrials,MSI.TO
5595,Industrials,MSM
5596,Industrials,MTU.PA
5597,Industrials,MTW
5598,Industrials,MTZ
5599,Industrials,MUDSU
5600,Industrials,MUDS
5601,Industrials,MWA
5602,Industrials,MYRG
5603,Industrials,NAT
5604,Industrials,NAV
5605,Industrials,NCI
5606,Industrials,NDSN
5607,Industrials,NEBUU
5608,Industrials,NEBU
5609,Industrials,NES
5610,Industrials,NEWA
5611,Industrials,NEX.PA
5612,Industrials,NFINW
5613,Industrials,NGHCZ
5614,Industrials,NLSN
5615,Industrials,NL
5616,Industrials,NMCI
5617,Industrials,NMM
5618,Industrials,NM
5619,Industrials,NNBR
5620,Industrials,NOC
5621,Industrials,NPAWW
5622,Industrials,NPK
5623,Industrials,NPO
5624,Industrials,NRCG
5625,Industrials,NRUC
5626,Industrials,NSCO
5627,Industrials,NSC
5628,Industrials,NSP
5629,Industrials,NSSC
5630,Industrials,NUROW
5631,Industrials,NVEE
5632,Industrials,NVT
5633,Industrials,NWPX
5634,Industrials,NXTDW
5635,Industrials,NXTD
5636,Industrials,NX
5637,Industrials,OA
5638,Industrials,OBCI
5639,Industrials,OC
5640,Industrials,ODET.PA
5641,Industrials,ODFL
5642,Industrials,OESX
5643,Industrials,OFLX
5644,Industrials,OFSSI
5645,Industrials,OMAB
5646,Industrials,OMEX
5647,Industrials,OPESW
5648,Industrials,OPGNW
5649,Industrials,OPTT
5650,Industrials,ORANW.AS
5651,Industrials,ORE.LS
5652,Industrials,OREGE.PA
5653,Industrials,ORN
5654,Industrials,ORSNR
5655,Industrials,ORSNW
5656,Industrials,OSK
5657,Industrials,OTIV
5658,Industrials,OTLKW
5659,Industrials,PAACR
5660,Industrials,PACQW
5661,Industrials,PAC
5662,Industrials,PAEWW
5663,Industrials,PAE
5664,Industrials,PANL
5665,Industrials,PATI
5666,Industrials,PATK
5667,Industrials,PAVMZ
5668,Industrials,PAYS
5669,Industrials,PAYX
5670,Industrials,PAY
5671,Industrials,PBC
5672,Industrials,PBI
5673,Industrials,PBY
5674,Industrials,PCAR
5675,Industrials,PERR.PA
5676,Industrials,PESI
5677,Industrials,PFB.TO
5678,Industrials,PFIN
5679,Industrials,PFMT
5680,Industrials,PFSW
5681,Industrials,PGTI
5682,Industrials,PHIIK
5683,Industrials,PHII
5684,Industrials,PHUNW
5685,Industrials,PH
5686,Industrials,PIC.BR
5687,Industrials,PIG.PA
5688,Industrials,PIXY
5689,Industrials,PKE
5690,Industrials,PKOH
5691,Industrials,PLPC
5692,Industrials,PLUG
5693,Industrials,PMTS
5694,Industrials,PNL.AS
5695,Industrials,PNNTG
5696,Industrials,PNR
5697,Industrials,POLA
5698,Industrials,POWL
5699,Industrials,PPIH
5700,Industrials,PPSI
5701,Industrials,PREC.PA
5702,Industrials,PRGX
5703,Industrials,PRIM
5704,Industrials,PRLB
5705,Industrials,PRS
5706,Industrials,PSHG
5707,Industrials,PSN
5708,Industrials,PSTVZ
5709,Industrials,PSV
5710,Industrials,PTMN
5711,Industrials,PTSI
5712,Industrials,PWG.PA
5713,Industrials,PWR
5714,Industrials,PXS
5715,Industrials,QBAK
5716,Industrials,QRHC
5717,Industrials,QUAD
5718,Industrials,QVCC
5719,Industrials,QVCD
5720,Industrials,RADA
5721,Industrials,RAIL
5722,Industrials,RAND.AS
5723,Industrials,RAVN
5724,Industrials,RBA.TO
5725,Industrials,RBA
5726,Industrials,RBC
5727,Industrials,RCII
5728,Industrials,RCMT
5729,Industrials,RCP
5730,Industrials,RE.PA
5731,Industrials,RECN
5732,Industrials,REIS
5733,Industrials,REKR
5734,Industrials,REVG
5735,Industrials,REZI
5736,Industrials,RFIL
5737,Industrials,RGP
5738,Industrials,RGR
5739,Industrials,RHI
5740,Industrials,RLGT
5741,Industrials,RLJE
5742,Industrials,RME.TO
5743,Industrials,RMGN
5744,Industrials,RMM
5745,Industrials,ROAD
5746,Industrials,ROCK
5747,Industrials,ROK
5748,Industrials,ROLL
5749,Industrials,ROP
5750,Industrials,RPXC
5751,Industrials,RRD
5752,Industrials,RRTS
5753,Industrials,RSG
5754,Industrials,RTN
5755,Industrials,RTX
5756,Industrials,RUS.TO
5757,Industrials,RVLT
5758,Industrials,RWGE
5759,Industrials,RXL.PA
5760,Industrials,RXN
5761,Industrials,RYAAY
5762,Industrials,RYI
5763,Industrials,R
5764,Industrials,SAB.BR
5765,Industrials,SACI.PA
5766,Industrials,SAF.PA
5767,Industrials,SAIA
5768,Industrials,SALT
5769,Industrials,SAMAW
5770,Industrials,SAMS.PA
5771,Industrials,SAVE
5772,Industrials,SBLK
5773,Industrials,SB
5774,Industrials,SCCB
5775,Industrials,SCHP.PA
5776,Industrials,SCS
5777,Industrials,SCX
5778,Industrials,SDG.PA
5779,Industrials,SEB
5780,Industrials,SEC.PA
5781,Industrials,SEFER.PA
5782,Industrials,SEII
5783,Industrials,SFL
5784,Industrials,SFPI.PA
5785,Industrials,SGBX
5786,Industrials,SGO.PA
5787,Industrials,SGOC
5788,Industrials,SGRP
5789,Industrials,SHIP
5790,Industrials,SHUR.BR
5791,Industrials,SHYF
5792,Industrials,SIFG.AS
5793,Industrials,SIF
5794,Industrials,SINO
5795,Industrials,SIS.TO
5796,Industrials,SITE
5797,Industrials,SJ
5798,Industrials,SKYW
5799,Industrials,SMED
5800,Industrials,SMHI
5801,Industrials,SMMCW
5802,Industrials,SMTPC.PA
5803,Industrials,SNA
5804,Industrials,SNC.TO
5805,Industrials,SNDR
5806,Industrials,SOG.PA
5807,Industrials,SOLN
5808,Industrials,SONC.LS
5809,Industrials,SOX.TO
5810,Industrials,SPAR
5811,Industrials,SPCB
5812,Industrials,SPCE
5813,Industrials,SPEX
5814,Industrials,SPIE.PA
5815,Industrials,SPLP
5816,Industrials,SPR
5817,Industrials,SPXC
5818,Industrials,SP
5819,Industrials,SRACW
5820,Industrials,SRCL
5821,Industrials,SRT
5822,Industrials,SSD
5823,Industrials,SSPKW
5824,Industrials,SSW
5825,Industrials,STAF
5826,Industrials,STCN
5827,Industrials,STF.PA
5828,Industrials,STN.TO
5829,Industrials,STNLU
5830,Industrials,STNL
5831,Industrials,STN
5832,Industrials,STRL
5833,Industrials,SU.PA
5834,Industrials,SVT
5835,Industrials,SW.PA
5836,Industrials,SWBI
5837,Industrials,SWJ
5838,Industrials,SWK
5839,Industrials,SWT
5840,Industrials,SX.PA
5841,Industrials,SXI
5842,Industrials,SYX
5843,Industrials,TANNZ
5844,Industrials,TATT
5845,Industrials,TAYD
5846,Industrials,TBC
5847,Industrials,TBI
5848,Industrials,TBLTW
5849,Industrials,TBLT
5850,Industrials,TDACW
5851,Industrials,TDG
5852,Industrials,TDSA.LS
5853,Industrials,TEP.PA
5854,Industrials,TEXF.BR
5855,Industrials,TEX
5856,Industrials,TFG.AS
5857,Industrials,TFII
5858,Industrials,TGEN
5859,Industrials,TGH
5860,Industrials,TGI
5861,Industrials,TGLS
5862,Industrials,THBRW
5863,Industrials,THCAW
5864,Industrials,THEP.PA
5865,Industrials,THR
5866,Industrials,THWWW
5867,Industrials,TIBRU
5868,Industrials,TIH.TO
5869,Industrials,TIK
5870,Industrials,TISI
5871,Industrials,TITN
5872,Industrials,TKKSR
5873,Industrials,TKR
5874,Industrials,TKTT.PA
5875,Industrials,TMCXU
5876,Industrials,TMCX
5877,Industrials,TMSR
5878,Industrials,TNC
5879,Industrials,TNET
5880,Industrials,TOPS
5881,Industrials,TOTAR
5882,Industrials,TOTAW
5883,Industrials,TOUP.PA
5884,Industrials,TPC
5885,Industrials,TPGH
5886,Industrials,TPIC
5887,Industrials,TRC
5888,Industrials,TREX
5889,Industrials,TRI.TO
5890,Industrials,TRI
5891,Industrials,TRNS
5892,Industrials,TRN
5893,Industrials,TRS
5894,Industrials,TRTN
5895,Industrials,TRU
5896,Industrials,TTC
5897,Industrials,TTEK
5898,Industrials,TT
5899,Industrials,TVLY.PA
5900,Industrials,TVRB.PA
5901,Industrials,TWIN
5902,Industrials,TWI
5903,Industrials,TXT
5904,Industrials,TZACW
5905,Industrials,UAL
5906,Industrials,UAVS
5907,Industrials,UG.PA
5908,Industrials,UHAL
5909,Industrials,ULBI
5910,Industrials,ULH
5911,Industrials,UMI.BR
5912,Industrials,UNF
5913,Industrials,UNMA
5914,Industrials,UNP
5915,Industrials,UPS
5916,Industrials,UPWK
5917,Industrials,URI
5918,Industrials,USAK
5919,Industrials,USDP
5920,Industrials,USWSW
5921,Industrials,USX
5922,Industrials,UTX
5923,Industrials,UUU
5924,Industrials,UZB
5925,Industrials,VEC
5926,Industrials,VERBW
5927,Industrials,VIE.PA
5928,Industrials,VLN.TO
5929,Industrials,VLRS
5930,Industrials,VMI
5931,Industrials,VOLT
5932,Industrials,VRRM
5933,Industrials,VRSK
5934,Industrials,VRTV
5935,Industrials,VRT
5936,Industrials,VSEC
5937,Industrials,VTIQW
5938,Industrials,VTSI
5939,Industrials,VVI
5940,Industrials,VVNT
5941,Industrials,WAB
5942,Industrials,WAGE
5943,Industrials,WAIR
5944,Industrials,WBT
5945,Industrials,WCC
5946,Industrials,WCN
5947,Industrials,WERN
5948,Industrials,WHLM
5949,Industrials,WIRE
5950,Industrials,WJX.TO
5951,Industrials,WLDN
5952,Industrials,WLFC
5953,Industrials,WMS
5954,Industrials,WM
5955,Industrials,WNC
5956,Industrials,WNS
5957,Industrials,WRLSU
5958,Industrials,WRLS
5959,Industrials,WSCI
5960,Industrials,WSCWW
5961,Industrials,WSC
5962,Industrials,WSO
5963,Industrials,WSP.TO
5964,Industrials,WTE.TO
5965,Industrials,WTS
5966,Industrials,WWD
5967,Industrials,XBIOW
5968,Industrials,XONE
5969,Industrials,XPO.PA
5970,Industrials,XPO
5971,Industrials,XRM
5972,Industrials,XYL
5973,Industrials,YRCW
5974,Industrials,ZGYHR
5975,Industrials,ZGYHU
5976,Industrials,ZGYH
5977,Industrials,ZNH
5978,Industrials,ZNWAA
5979,Industrials,ZTO
5980,Real Estate,AAT
5981,Real Estate,ABR
5982,Real Estate,ACAN.PA
5983,Real Estate,ACC
5984,Real Estate,ACRE
5985,Real Estate,ADC
5986,Real Estate,AED.BR
5987,Real Estate,AFINP
5988,Real Estate,AFIN
5989,Real Estate,AGNCB
5990,Real Estate,AGNCP
5991,Real Estate,AGNC
5992,Real Estate,AHH
5993,Real Estate,AHT
5994,Real Estate,AIF.TO
5995,Real Estate,AIV
5996,Real Estate,AI
5997,Real Estate,AJX
5998,Real Estate,AKR
5999,Real Estate,ALADO.PA
6000,Real Estate,ALDV.PA
6001,Real Estate,ALEX
6002,Real Estate,ALIMO.PA
6003,Real Estate,ALREA.PA
6004,Real Estate,ALSAS.PA
6005,Real Estate,ALTA.PA
6006,Real Estate,ALX
6007,Real Estate,AMH
6008,Real Estate,AMT
6009,Real Estate,ANH
6010,Real Estate,APLE
6011,Real Estate,APTS
6012,Real Estate,AREIT.PA
6013,Real Estate,ARE
6014,Real Estate,ARG.PA
6015,Real Estate,ARI
6016,Real Estate,ARL
6017,Real Estate,ARR
6018,Real Estate,ASC.BR
6019,Real Estate,ATEB.BR
6020,Real Estate,AVB
6021,Real Estate,AXR
6022,Real Estate,BANI.BR
6023,Real Estate,BBU
6024,Real Estate,BDN
6025,Real Estate,BEFB.BR
6026,Real Estate,BERR.PA
6027,Real Estate,BEVER.AS
6028,Real Estate,BFS
6029,Real Estate,BHR
6030,Real Estate,BLEE.PA
6031,Real Estate,BPR
6032,Real Estate,BPY
6033,Real Estate,BRE.TO
6034,Real Estate,BRG
6035,Real Estate,BRMK
6036,Real Estate,BRT
6037,Real Estate,BRX
6038,Real Estate,BXMT
6039,Real Estate,BXP
6040,Real Estate,CAPLI.PA
6041,Real Estate,CARM.PA
6042,Real Estate,CARP.PA
6043,Real Estate,CBL
6044,Real Estate,CBOT.PA
6045,Real Estate,CBRE
6046,Real Estate,CBSM.PA
6047,Real Estate,CCI
6048,Real Estate,CDOR
6049,Real Estate,CDR
6050,Real Estate,CFI.PA
6051,Real Estate,CGR.PA
6052,Real Estate,CHCI
6053,Real Estate,CHCT
6054,Real Estate,CHMI
6055,Real Estate,CHSP
6056,Real Estate,CIGI.TO
6057,Real Estate,CIGI
6058,Real Estate,CIM
6059,Real Estate,CIO
6060,Real Estate,CKX
6061,Real Estate,CLDT
6062,Real Estate,CLI
6063,Real Estate,CLNC
6064,Real Estate,CLNY
6065,Real Estate,CLPR
6066,Real Estate,CMCTP
6067,Real Estate,CMCT
6068,Real Estate,CMO
6069,Real Estate,COFB.BR
6070,Real Estate,COLD
6071,Real Estate,CONE
6072,Real Estate,CORR
6073,Real Estate,COR
6074,Real Estate,COUR.PA
6075,Real Estate,COV.PA
6076,Real Estate,COVH.PA
6077,Real Estate,CPINV.BR
6078,Real Estate,CPLG
6079,Real Estate,CPT
6080,Real Estate,CROS.PA
6081,Real Estate,CSGP
6082,Real Estate,CTO
6083,Real Estate,CTRE
6084,Real Estate,CTT
6085,Real Estate,CUBE
6086,Real Estate,CUZ
6087,Real Estate,CWK
6088,Real Estate,CXP
6089,Real Estate,CXW
6090,Real Estate,CYS
6091,Real Estate,DCT
6092,Real Estate,DEA
6093,Real Estate,DEI
6094,Real Estate,DHC
6095,Real Estate,DLR
6096,Real Estate,DNK
6097,Real Estate,DOC
6098,Real Estate,DRE
6099,Real Estate,DRH
6100,Real Estate,DRM.TO
6101,Real Estate,DUO
6102,Real Estate,DX
6103,Real Estate,EARN
6104,Real Estate,EDR
6105,Real Estate,EFI.PA
6106,Real Estate,EGP
6107,Real Estate,EIFF.PA
6108,Real Estate,ELS
6109,Real Estate,EPRT
6110,Real Estate,EPR
6111,Real Estate,EQC
6112,Real Estate,EQIX
6113,Real Estate,EQR
6114,Real Estate,ESRT
6115,Real Estate,ESS
6116,Real Estate,EURS.PA
6117,Real Estate,EXPI
6118,Real Estate,EXR
6119,Real Estate,FATL.PA
6120,Real Estate,FCPT
6121,Real Estate,FEN.LS
6122,Real Estate,FIPP.PA
6123,Real Estate,FLY.PA
6124,Real Estate,FOR
6125,Real Estate,FPH
6126,Real Estate,FPI
6127,Real Estate,FPN.PA
6128,Real Estate,FREY.PA
6129,Real Estate,FRPH
6130,Real Estate,FRT
6131,Real Estate,FR
6132,Real Estate,FSP
6133,Real Estate,FSV.TO
6134,Real Estate,FSV
6135,Real Estate,GALIM.PA
6136,Real Estate,GDC.TO
6137,Real Estate,GEO
6138,Real Estate,GFC.PA
6139,Real Estate,GLPI
6140,Real Estate,GMRE
6141,Real Estate,GNL
6142,Real Estate,GOODN
6143,Real Estate,GOODO
6144,Real Estate,GOODP
6145,Real Estate,GOOD
6146,Real Estate,GPMT
6147,Real Estate,GPT
6148,Real Estate,GRIF
6149,Real Estate,GTY
6150,Real Estate,GYRO
6151,Real Estate,HASI
6152,Real Estate,HCFT
6153,Real Estate,HF
6154,Real Estate,HGSH
6155,Real Estate,HHC
6156,Real Estate,HIFR
6157,Real Estate,HIW
6158,Real Estate,HMG
6159,Real Estate,HOMI.BR
6160,Real Estate,HPP
6161,Real Estate,HR
6162,Real Estate,HST
6163,Real Estate,HTA
6164,Real Estate,HTIA
6165,Real Estate,HT
6166,Real Estate,ICAD.PA
6167,Real Estate,IEP.BR
6168,Real Estate,IHT
6169,Real Estate,IIPR
6170,Real Estate,ILPT
6171,Real Estate,IMDA.PA
6172,Real Estate,IMMO.BR
6173,Real Estate,IMMOU.BR
6174,Real Estate,INEA.PA
6175,Real Estate,INN
6176,Real Estate,INTO.BR
6177,Real Estate,INVH
6178,Real Estate,IRET
6179,Real Estate,IRM
6180,Real Estate,IRT
6181,Real Estate,JBGS
6182,Real Estate,JCAP
6183,Real Estate,JLL
6184,Real Estate,JOE
6185,Real Estate,KARD.AS
6186,Real Estate,KIM
6187,Real Estate,KRC
6188,Real Estate,KRG
6189,Real Estate,KW
6190,Real Estate,LADR
6191,Real Estate,LAMR
6192,Real Estate,LANDP
6193,Real Estate,LAND
6194,Real Estate,LEAS.BR
6195,Real Estate,LEJU
6196,Real Estate,LFVE.PA
6197,Real Estate,LHO
6198,Real Estate,LI.PA
6199,Real Estate,LMRK
6200,Real Estate,LOAN
6201,Real Estate,LODE
6202,Real Estate,LPT
6203,Real Estate,LSI
6204,Real Estate,LTC
6205,Real Estate,LXP
6206,Real Estate,MAA
6207,Real Estate,MAC
6208,Real Estate,MAYS
6209,Real Estate,MDJH
6210,Real Estate,MDRRP
6211,Real Estate,MDRR
6212,Real Estate,MEQ.TO
6213,Real Estate,MERY.PA
6214,Real Estate,MFA
6215,Real Estate,MFO
6216,Real Estate,MGP
6217,Real Estate,MITT
6218,Real Estate,MLFTI.PA
6219,Real Estate,MLIPP.PA
6220,Real Estate,MLPRI.PA
6221,Real Estate,MLP
6222,Real Estate,MMI
6223,Real Estate,MNR
6224,Real Estate,MONT.BR
6225,Real Estate,MPC.TO
6226,Real Estate,MPW
6227,Real Estate,MRC.TO
6228,Real Estate,MRD.TO
6229,Real Estate,MRM.PA
6230,Real Estate,MTGEP
6231,Real Estate,MTGE
6232,Real Estate,NEN
6233,Real Estate,NEU.BR
6234,Real Estate,NHI
6235,Real Estate,NLY
6236,Real Estate,NMRK
6237,Real Estate,NNN
6238,Real Estate,NRE
6239,Real Estate,NRP.AS
6240,Real Estate,NRZ
6241,Real Estate,NSA
6242,Real Estate,NSI.AS
6243,Real Estate,NTP
6244,Real Estate,NXI.PA
6245,Real Estate,NXRT
6246,Real Estate,NYMTM
6247,Real Estate,NYMTO
6248,Real Estate,NYMTP
6249,Real Estate,NYMT
6250,Real Estate,NYRT
6251,Real Estate,OBAS
6252,Real Estate,OFC
6253,Real Estate,OHI
6254,Real Estate,OLP
6255,Real Estate,OPI
6256,Real Estate,ORC
6257,Real Estate,ORIA.PA
6258,Real Estate,OUT
6259,Real Estate,O
6260,Real Estate,PAR.PA
6261,Real Estate,PAT.PA
6262,Real Estate,PCH
6263,Real Estate,PDM
6264,Real Estate,PEAK
6265,Real Estate,PEB
6266,Real Estate,PEI
6267,Real Estate,PGRE
6268,Real Estate,PK
6269,Real Estate,PLD
6270,Real Estate,PLYM
6271,Real Estate,PMT
6272,Real Estate,PSA
6273,Real Estate,PSB
6274,Real Estate,PSTL
6275,Real Estate,PW
6276,Real Estate,QK
6277,Real Estate,QRF.BR
6278,Real Estate,QTS
6279,Real Estate,RC
6280,Real Estate,RDFN
6281,Real Estate,REG
6282,Real Estate,RESI
6283,Real Estate,RET.BR
6284,Real Estate,REXR
6285,Real Estate,RHP
6286,Real Estate,RLGY
6287,Real Estate,RLJ
6288,Real Estate,RMAX
6289,Real Estate,RMR
6290,Real Estate,ROIC
6291,Real Estate,RPAI
6292,Real Estate,RPT
6293,Real Estate,RSO
6294,Real Estate,RVI
6295,Real Estate,RWT
6296,Real Estate,RYN
6297,Real Estate,SACH
6298,Real Estate,SAFE
6299,Real Estate,SBAC
6300,Real Estate,SBRAP
6301,Real Estate,SBRA
6302,Real Estate,SELER.PA
6303,Real Estate,SELF
6304,Real Estate,SFBS.PA
6305,Real Estate,SHO
6306,Real Estate,SIR
6307,Real Estate,SITC
6308,Real Estate,SKT
6309,Real Estate,SLG
6310,Real Estate,SMTA
6311,Real Estate,SNG.LS
6312,Real Estate,SNH
6313,Real Estate,SNR
6314,Real Estate,SOFT.BR
6315,Real Estate,SOHO
6316,Real Estate,SPEL.PA
6317,Real Estate,SPG
6318,Real Estate,SRC
6319,Real Estate,SRG
6320,Real Estate,STAG
6321,Real Estate,STAR
6322,Real Estate,STOR
6323,Real Estate,STRS
6324,Real Estate,STWD
6325,Real Estate,SUI
6326,Real Estate,SVC
6327,Real Estate,TAYN.PA
6328,Real Estate,TCI
6329,Real Estate,TCN.TO
6330,Real Estate,TCO
6331,Real Estate,TIER
6332,Real Estate,TPHS
6333,Real Estate,TRMT
6334,Real Estate,TRNO
6335,Real Estate,TRTX
6336,Real Estate,TWO
6337,Real Estate,UBA
6338,Real Estate,UBP
6339,Real Estate,UDR
6340,Real Estate,UE
6341,Real Estate,UHT
