,sectors_list,symbols_list
3797,Healthcare,ANPC
3798,Healthcare,ANTH
3799,Healthcare,ANTM
3800,Healthcare,APEN
3801,Healthcare,APHA
3802,Healthcare,APLS
3803,Healthcare,APLT
3804,Healthcare,APM
3805,Healthcare,APOP
3806,Healthcare,APRE
3807,Healthcare,APS.TO
3808,Healthcare,APTO
3809,Healthcare,APTX
3810,Healthcare,APVO
3811,Healthcare,APYX
3812,Healthcare,AQST
3813,Healthcare,ARAV
3814,Healthcare,ARAY
3815,Healthcare,ARA
3816,Healthcare,ARCT
3817,Healthcare,ARDM
3818,Healthcare,ARDS
3819,Healthcare,ARDX
3820,Healthcare,ARGS
3821,Healthcare,ARGX.BR
3822,Healthcare,ARMP
3823,Healthcare,ARNA
3824,Healthcare,ARPO
3825,Healthcare,ARQL
3826,Healthcare,ARRY
3827,Healthcare,ARTL
3828,Healthcare,ARVN
3829,Healthcare,ARWR
3830,Healthcare,ASIT.BR
3831,Healthcare,ASLN
3832,Healthcare,ASMB
3833,Healthcare,ASND
3834,Healthcare,ASP.TO
3835,Healthcare,ATEC
3836,Healthcare,ATHX
3837,Healthcare,ATNM
3838,Healthcare,ATNX
3839,Healthcare,ATOS
3840,Healthcare,ATRA
3841,Healthcare,ATRC
3842,Healthcare,ATRI
3843,Healthcare,ATRS
3844,Healthcare,ATXI
3845,Healthcare,AUP.TO
3846,Healthcare,AUPH
3847,Healthcare,AUTL
3848,Healthcare,AVCO
3849,Healthcare,AVDL
3850,Healthcare,AVEO
3851,Healthcare,AVGR
3852,Healthcare,AVNS
3853,Healthcare,AVRO
3854,Healthcare,AVXL
3855,Healthcare,AXDX
3856,Healthcare,AXGN
3857,Healthcare,AXGT
3858,Healthcare,AXLA
3859,Healthcare,AXNX
3860,Healthcare,AXSM
3861,Healthcare,AYTU
3862,Healthcare,AZN
3863,Healthcare,AZRX
3864,Healthcare,A
3865,Healthcare,BBIO
3866,Healthcare,BBI
3867,Healthcare,BCEL
3868,Healthcare,BCLI
3869,Healthcare,BDSI
3870,Healthcare,BDXB
3871,Healthcare,BEAT
3872,Healthcare,BFRA
3873,Healthcare,BHVN
3874,Healthcare,BIIB
3875,Healthcare,BIM.PA
3876,Healthcare,BIMI
3877,Healthcare,BIO-B
3878,Healthcare,BIOL
3879,Healthcare,BIOS
3880,Healthcare,BIO
3881,Healthcare,BIVI
3882,Healthcare,BKD
3883,Healthcare,BLCM
3884,Healthcare,BLFS
3885,Healthcare,BLRX
3886,Healthcare,BLUE
3887,Healthcare,BMRA
3888,Healthcare,BMRN
3889,Healthcare,BMY
3890,Healthcare,BNGO
3891,Healthcare,BNKL
3892,Healthcare,BNR
3893,Healthcare,BNTC
3894,Healthcare,BNTX
3895,Healthcare,BOI.PA
3896,Healthcare,BOLD
3897,Healthcare,BOTHE.BR
3898,Healthcare,BPMC
3899,Healthcare,BPMX
3900,Healthcare,BPTH
3901,Healthcare,BRKR
3902,Healthcare,BSGM
3903,Healthcare,BSPM
3904,Healthcare,BSTC
3905,Healthcare,BSX
3906,Healthcare,BTAI
3907,Healthcare,BU.TO
3908,Healthcare,BVXV
3909,Healthcare,BWAY
3910,Healthcare,BYSI
3911,Healthcare,CABA
3912,Healthcare,CAH
3913,Healthcare,CALA
3914,Healthcare,CANF
3915,Healthcare,CAPR
3916,Healthcare,CARA
3917,Healthcare,CASI
3918,Healthcare,CASM
3919,Healthcare,CATB
3920,Healthcare,CATS
3921,Healthcare,CBAY
3922,Healthcare,CBIO
3923,Healthcare,CBLI
3924,Healthcare,CBMG
3925,Healthcare,CBM
3926,Healthcare,CBPO
3927,Healthcare,CCM
3928,Healthcare,CCXI
3929,Healthcare,CDMOP
3930,Healthcare,CDMO
3931,Healthcare,CDNA
3932,Healthcare,CDTX
3933,Healthcare,CDXC
3934,Healthcare,CDXS
3935,Healthcare,CELC
3936,Healthcare,CELGZ
3937,Healthcare,CELG
3938,Healthcare,CEMI
3939,Healthcare,CERC
3940,Healthcare,CERN
3941,Healthcare,CERS
3942,Healthcare,CFMS
3943,Healthcare,CFRX
3944,Healthcare,CGEN
3945,Healthcare,CGIX
3946,Healthcare,CGM.PA
3947,Healthcare,CGNT
3948,Healthcare,CHEK
3949,Healthcare,CHE
3950,Healthcare,CHFS
3951,Healthcare,CHMA
3952,Healthcare,CHNG
3953,Healthcare,CHRS
3954,Healthcare,CIVI
3955,Healthcare,CI
3956,Healthcare,CJJD
3957,Healthcare,CKPT
3958,Healthcare,CLBS
3959,Healthcare,CLDX
3960,Healthcare,CLGN
3961,Healthcare,CLLS
3962,Healthcare,CLPT
3963,Healthcare,CLRB
3964,Healthcare,CLSD
3965,Healthcare,CLSN
3966,Healthcare,CLVS
3967,Healthcare,CMD
3968,Healthcare,CMRX
3969,Healthcare,CNAT
3970,Healthcare,CNCE
3971,Healthcare,CNC
3972,Healthcare,CNMD
3973,Healthcare,CNSP
3974,Healthcare,CNST
3975,Healthcare,CNTG
3976,Healthcare,COCP
3977,Healthcare,CODX
3978,Healthcare,COLL
3979,Healthcare,COO
3980,Healthcare,CORI
3981,Healthcare,CORT
3982,Healthcare,CORV
3983,Healthcare,COX.PA
3984,Healthcare,CO
3985,Healthcare,CPH.TO
3986,Healthcare,CPHI
3987,Healthcare,CPIX
3988,Healthcare,CPRX
3989,Healthcare,CPSI
3990,Healthcare,CRBP
3991,Healthcare,CRDF
3992,Healthcare,CRH.TO
3993,Healthcare,CRHM
3994,Healthcare,CRIS
3995,Healthcare,CRL
3996,Healthcare,CRMD
3997,Healthcare,CRNX
3998,Healthcare,CRSP
3999,Healthcare,CRTX
4000,Healthcare,CRVS
4001,Healthcare,CRY
4002,Healthcare,CSBR
4003,Healthcare,CSII
4004,Healthcare,CSLT
4005,Healthcare,CSTL
4006,Healthcare,CSU
4007,Healthcare,CTIC
4008,Healthcare,CTLT
4009,Healthcare,CTMX
4010,Healthcare,CTSO
4011,Healthcare,CTX.TO
4012,Healthcare,CTXR
4013,Healthcare,CUE
4014,Healthcare,CUTR
4015,Healthcare,CVET
4016,Healthcare,CVM
4017,Healthcare,CVS
4018,Healthcare,CWBR
4019,Healthcare,CYAD.BR
4020,Healthcare,CYAD
4021,Healthcare,CYCCP
4022,Healthcare,CYCC
4023,Healthcare,CYCN
4024,Healthcare,CYHHZ
4025,Healthcare,CYH
4026,Healthcare,CYTK
4027,Healthcare,CYTR
4028,Healthcare,DARE
4029,Healthcare,DBV.PA
4030,Healthcare,DBVT
4031,Healthcare,DCPH
4032,Healthcare,DCTH
4033,Healthcare,DEDAL.PA
4034,Healthcare,DERM
4035,Healthcare,DFFN
4036,Healthcare,DGM.PA
4037,Healthcare,DGX
4038,Healthcare,DHR
4039,Healthcare,DIM.PA
4040,Healthcare,DMAC
4041,Healthcare,DMPI
4042,Healthcare,DMTK
4043,Healthcare,DNLI
4044,Healthcare,DOVA
4045,Healthcare,DPLO
4046,Healthcare,DR.TO
4047,Healthcare,DRADP
4048,Healthcare,DRAD
4049,Healthcare,DRIO
4050,Healthcare,DRNA
4051,Healthcare,DRRX
4052,Healthcare,DTIL
4053,Healthcare,DVAX
4054,Healthcare,DVA
4055,Healthcare,DVCR
4056,Healthcare,DXCM
4057,Healthcare,DYAI
4058,Healthcare,DYNT
4059,Healthcare,EARS
4060,Healthcare,EBS
4061,Healthcare,ECOR
4062,Healthcare,ECYT
4063,Healthcare,EDAP
4064,Healthcare,EDGE
4065,Healthcare,EDIT
4066,Healthcare,EDSA
4067,Healthcare,EDT.TO
4068,Healthcare,EGRX
4069,Healthcare,EHC
4070,Healthcare,EIDX
4071,Healthcare,EIGR
4072,Healthcare,EKSO
4073,Healthcare,EL.PA
4074,Healthcare,ELAN
4075,Healthcare,ELGX
4076,Healthcare,ELMD
4077,Healthcare,ELOX
4078,Healthcare,EMG.PA
4079,Healthcare,EMITF
4080,Healthcare,EMMA
4081,Healthcare,ENDP
4082,Healthcare,ENLV
4083,Healthcare,ENOB
4084,Healthcare,ENSG
4085,Healthcare,ENTA
4086,Healthcare,ENTX
4087,Healthcare,ENZ
4088,Healthcare,EOLS
4089,Healthcare,EOSI.PA
4090,Healthcare,EPIX
4091,Healthcare,EPZM
4092,Healthcare,EQ
4093,Healthcare,ERF.PA
4094,Healthcare,ERYP.PA
4095,Healthcare,ERYP
4096,Healthcare,ESP.AS
4097,Healthcare,ESPR
4098,Healthcare,ESRX
4099,Healthcare,ESTA
4100,Healthcare,ETNB
4101,Healthcare,ETON
4102,Healthcare,ETTX
4103,Healthcare,EVFM
4104,Healthcare,EVGN
4105,Healthcare,EVHC
4106,Healthcare,EVH
4107,Healthcare,EVLO
4108,Healthcare,EVOK
4109,Healthcare,EW
4110,Healthcare,EXAS
4111,Healthcare,EXE.TO
4112,Healthcare,EXEL
4113,Healthcare,EYEG
4114,Healthcare,EYEN
4115,Healthcare,EYES
4116,Healthcare,EYPT
4117,Healthcare,FAGR.BR
4118,Healthcare,FALG.PA
4119,Healthcare,FATE
4120,Healthcare,FBIOP
4121,Healthcare,FBIO
4122,Healthcare,FCSC
4123,Healthcare,FENC
4124,Healthcare,FGEN
4125,Healthcare,FIXX
4126,Healthcare,FLDM
4127,Healthcare,FLGT
4128,Healthcare,FLXN
4129,Healthcare,FMI
4130,Healthcare,FMS
4131,Healthcare,FOLD
4132,Healthcare,FOMX
4133,Healthcare,FONR
4134,Healthcare,FPRX
4135,Healthcare,FREQ
4136,Healthcare,FRX.TO
4137,Healthcare,FTSV
4138,Healthcare,FULC
4139,Healthcare,FVE
4140,Healthcare,FWP
4141,Healthcare,GALT
4142,Healthcare,GBIO
4143,Healthcare,GBT.PA
4144,Healthcare,GBT
4145,Healthcare,GDS.PA
4146,Healthcare,GENE
4147,Healthcare,GEN
4148,Healthcare,GERN
4149,Healthcare,GHDX
4150,Healthcare,GHSI
4151,Healthcare,GH
4152,Healthcare,GILD
4153,Healthcare,GKOS
4154,Healthcare,GKTX.PA
4155,Healthcare,GLMD
4156,Healthcare,GLPG.AS
4157,Healthcare,GLPG
4158,Healthcare,GLYC
4159,Healthcare,GMDA
4160,Healthcare,GMED
4161,Healthcare,GNCA
4162,Healthcare,GNC
4163,Healthcare,GNFT.PA
4164,Healthcare,GNFT
4165,Healthcare,GNLN
4166,Healthcare,GNMK
4167,Healthcare,GNMX
4168,Healthcare,GNPX
4169,Healthcare,GNRO.PA
4170,Healthcare,GOSS
4171,Healthcare,GRFS
4172,Healthcare,GRTS
4173,Healthcare,GRTX
4174,Healthcare,GSK
4175,Healthcare,GTBP.PA
4176,Healthcare,GTHX
4177,Healthcare,GTS
4178,Healthcare,GTXI
4179,Healthcare,GUD.TO
4180,Healthcare,GV.PA
4181,Healthcare,GWPH
4182,Healthcare,HAE
4183,Healthcare,HAIR
4184,Healthcare,HALO
4185,Healthcare,HAPP
4186,Healthcare,HARP
4187,Healthcare,HBIO
4188,Healthcare,HBP.TO
4189,Healthcare,HCAT
4190,Healthcare,HCA
4191,Healthcare,HCM
4192,Healthcare,HCSG
4193,Healthcare,HEPA
4194,Healthcare,HEXO
4195,Healthcare,HIIQ
4196,Healthcare,HJLI
4197,Healthcare,HMSY
4198,Healthcare,HNGR
4199,Healthcare,HOLX
4200,Healthcare,HOOK
4201,Healthcare,HOTH
4202,Healthcare,HQY
4203,Healthcare,HRC
4204,Healthcare,HROW
4205,Healthcare,HRTX
4206,Healthcare,HSDT
4207,Healthcare,HSIC
4208,Healthcare,HSKA
4209,Healthcare,HSTM
4210,Healthcare,HSTO
4211,Healthcare,HTBX
4212,Healthcare,HTGM
4213,Healthcare,HUGE
4214,Healthcare,HUM
4215,Healthcare,HZNP
4216,Healthcare,IART
4217,Healthcare,IBAB.BR
4218,Healthcare,IBIO
4219,Healthcare,ICAD
4220,Healthcare,ICCC
4221,Healthcare,ICLR
4222,Healthcare,ICPT
4223,Healthcare,ICUI
4224,Healthcare,IDRA
4225,Healthcare,IDXG
4226,Healthcare,IDXX
4227,Healthcare,IDYA
4228,Healthcare,IFRX
4229,Healthcare,IGMS
4230,Healthcare,IIN
4231,Healthcare,ILMN
4232,Healthcare,IMAB
4233,Healthcare,IMAC
4234,Healthcare,IMDZ
4235,Healthcare,IMGN
4236,Healthcare,IMMP
4237,Healthcare,IMMU
4238,Healthcare,IMNP
4239,Healthcare,IMUC
4240,Healthcare,IMUX
4241,Healthcare,IMV.TO
4242,Healthcare,IMVT
4243,Healthcare,IMV
4244,Healthcare,INCY
4245,Healthcare,INFI
4246,Healthcare,INFU
4247,Healthcare,INGN
4248,Healthcare,INMB
4249,Healthcare,INMD
4250,Healthcare,INOV
4251,Healthcare,INO
4252,Healthcare,INSM
4253,Healthcare,INSP
4254,Healthcare,INSY
4255,Healthcare,INVA
4256,Healthcare,IONS
4257,Healthcare,IOVA
4258,Healthcare,IPH.PA
4259,Healthcare,IPHA
4260,Healthcare,IPN.PA
4261,Healthcare,IPXL
4262,Healthcare,IQV
4263,Healthcare,IRIX
4264,Healthcare,IRMD
4265,Healthcare,IRTC
4266,Healthcare,IRWD
4267,Healthcare,ISEE
4268,Healthcare,ISRG
4269,Healthcare,ISR
4270,Healthcare,ITCI
4271,Healthcare,ITGR
4272,Healthcare,ITMR
4273,Healthcare,ITRM
4274,Healthcare,IVA.PA
4275,Healthcare,IVC
4276,Healthcare,IVTY
4277,Healthcare,JAGX
4278,Healthcare,JAZZ
4279,Healthcare,JNCE
4280,Healthcare,JNJ
4281,Healthcare,JNP
4282,Healthcare,JYNT
4283,Healthcare,KALA
4284,Healthcare,KALV
4285,Healthcare,KDMN
4286,Healthcare,KDS.AS
4287,Healthcare,KERN
4288,Healthcare,KERX
4289,Healthcare,KIDS
4290,Healthcare,KIN
4291,Healthcare,KLDO
4292,Healthcare,KMDA
4293,Healthcare,KMPH
4294,Healthcare,KND
4295,Healthcare,KNSA
4296,Healthcare,KOD
4297,Healthcare,KORI.PA
4298,Healthcare,KPTI
4299,Healthcare,KRMD
4300,Healthcare,KRTX
4301,Healthcare,KRYS
4302,Healthcare,KTOV
4303,Healthcare,KTWO
4304,Healthcare,KURA
4305,Healthcare,KZIA
4306,Healthcare,KZR
4307,Healthcare,LBIRD.PA
4308,Healthcare,LCI
4309,Healthcare,LCTX
4310,Healthcare,LEGN
4311,Healthcare,LGND
4312,Healthcare,LHCG
4313,Healthcare,LH
4314,Healthcare,LIFE
4315,Healthcare,LIVN
4316,Healthcare,LJPC
4317,Healthcare,LLIT
4318,Healthcare,LLY
4319,Healthcare,LMAT
4320,Healthcare,LMNL
4321,Healthcare,LMNX
4322,Healthcare,LNA.PA
4323,Healthcare,LNTH
4324,Healthcare,LOGC
4325,Healthcare,LOXO
4326,Healthcare,LPCN
4327,Healthcare,LPNT
4328,Healthcare,LPTX
4329,Healthcare,LQDA
4330,Healthcare,LRMR
4331,Healthcare,LTRN
4332,Healthcare,LUMO
4333,Healthcare,LVGO
4334,Healthcare,LXRX
4335,Healthcare,LYS.PA
4336,Healthcare,MACK
4337,Healthcare,MASI
4338,Healthcare,MBIO
4339,Healthcare,MBOT
4340,Healthcare,MBRX
4341,Healthcare,MBX.TO
4342,Healthcare,MCK
4343,Healthcare,MCRB
4344,Healthcare,MDCO
4345,Healthcare,MDGL
4346,Healthcare,MDGS
4347,Healthcare,MDRX
4348,Healthcare,MDT
4349,Healthcare,MDWD
4350,Healthcare,MDXG
4351,Healthcare,MDXH.BR
4352,Healthcare,MD
4353,Healthcare,MEDCL.PA
4354,Healthcare,MEDP
4355,Healthcare,MEDS
4356,Healthcare,MEIP
4357,Healthcare,MESO
4358,Healthcare,MGEN
4359,Healthcare,MGLN
4360,Healthcare,MGNX
4361,Healthcare,MGTA
4362,Healthcare,MGTX
4363,Healthcare,MICR
4364,Healthcare,MIRM
4365,Healthcare,MIST
4366,Healthcare,MITO
4367,Healthcare,MITRA.BR
4368,Healthcare,MKEA.PA
4369,Healthcare,MLND
4370,Healthcare,MLNT
4371,Healthcare,MLSBT.PA
4372,Healthcare,MLSS
4373,Healthcare,MMSI
4374,Healthcare,MNKD
4375,Healthcare,MNK
4376,Healthcare,MNLO
4377,Healthcare,MNOV
4378,Healthcare,MNPR
4379,Healthcare,MNTA
4380,Healthcare,MOH
4381,Healthcare,MORF
4382,Healthcare,MOR
4383,Healthcare,MOTS
4384,Healthcare,MREO
4385,Healthcare,MRIC
4386,Healthcare,MRK.PA
4387,Healthcare,MRKR
4388,Healthcare,MRK
4389,Healthcare,MRNA
4390,Healthcare,MRNS
4391,Healthcare,MRSN
4392,Healthcare,MRTX
4393,Healthcare,MSON
4394,Healthcare,MTBCP
4395,Healthcare,MTBC
4396,Healthcare,MTD
4397,Healthcare,MTEM
4398,Healthcare,MTNB
4399,Healthcare,MTP
4400,Healthcare,MYGN
4401,Healthcare,MYL
4402,Healthcare,MYOK
4403,Healthcare,MYOS
4404,Healthcare,MYOV
4405,Healthcare,MYO
4406,Healthcare,NANO.PA
4407,Healthcare,NAOV
4408,Healthcare,NAVB
4409,Healthcare,NBIX
4410,Healthcare,NBRV
4411,Healthcare,NBSE
4412,Healthcare,NBY
4413,Healthcare,NCNA
4414,Healthcare,NDRA
4415,Healthcare,NEOG
4416,Healthcare,NEOS
4417,Healthcare,NEO
4418,Healthcare,NEPH
4419,Healthcare,NEPT.TO
4420,Healthcare,NEPT
4421,Healthcare,NERV
4422,Healthcare,NFH
4423,Healthcare,NGM
4424,Healthcare,NHC
4425,Healthcare,NH
4426,Healthcare,NKTR
4427,Healthcare,NK
4428,Healthcare,NLNK
4429,Healthcare,NLTX
4430,Healthcare,NMRD
4431,Healthcare,NMTR
4432,Healthcare,NNVC
4433,Healthcare,NOVN
4434,Healthcare,NRBO
4435,Healthcare,NRC
4436,Healthcare,NRI.TO
4437,Healthcare,NSPR
4438,Healthcare,NSTG
4439,Healthcare,NTEC
4440,Healthcare,NTGN
4441,Healthcare,NTLA
4442,Healthcare,NTRA
4443,Healthcare,NTRP
4444,Healthcare,NTUS
4445,Healthcare,NURO
4446,Healthcare,NUVA
4447,Healthcare,NVAX
4448,Healthcare,NVCN
4449,Healthcare,NVCR
4450,Healthcare,NVIV
4451,Healthcare,NVO
4452,Healthcare,NVRO
4453,Healthcare,NVST
4454,Healthcare,NVS
4455,Healthcare,NVTA
4456,Healthcare,NVUS
4457,Healthcare,NXGN
4458,Healthcare,NXTC
4459,Healthcare,NXTM
4460,Healthcare,NYMX
4461,Healthcare,OBLN
4462,Healthcare,OBSV
4463,Healthcare,OCGN
4464,Healthcare,OCUL
4465,Healthcare,OCX
4466,Healthcare,ODT
4467,Healthcare,OFIX
4468,Healthcare,OGEN
4469,Healthcare,OGI
4470,Healthcare,OMCL
4471,Healthcare,OMED
4472,Healthcare,OMER
4473,Healthcare,OMI
4474,Healthcare,ONC.TO
4475,Healthcare,ONCE
4476,Healthcare,ONCS
4477,Healthcare,ONCT
4478,Healthcare,ONCY
4479,Healthcare,ONTX
4480,Healthcare,ONVO
4481,Healthcare,ONXEO.PA
4482,Healthcare,OPCH
4483,Healthcare,OPGN
4484,Healthcare,OPK
4485,Healthcare,OPNT
4486,Healthcare,OPRX
4487,Healthcare,OPTN
4488,Healthcare,OREX
4489,Healthcare,ORGO
4490,Healthcare,ORGS
4491,Healthcare,ORMP
4492,Healthcare,ORP.PA
4493,Healthcare,OSE.PA
4494,Healthcare,OSMT
4495,Healthcare,OSUR
4496,Healthcare,OTIC
4497,Healthcare,OTLK
4498,Healthcare,OVID
4499,Healthcare,OXFD
4500,Healthcare,OXUR.BR
4501,Healthcare,OYST
4502,Healthcare,PACB
4503,Healthcare,PAHC
4504,Healthcare,PAVM
4505,Healthcare,PBH
4506,Healthcare,PBIO
4507,Healthcare,PBYI
4508,Healthcare,PCRX
4509,Healthcare,PCVX
4510,Healthcare,PDCO
4511,Healthcare,PDEX
4512,Healthcare,PDLI
4513,Healthcare,PDSB
4514,Healthcare,PEN
4515,Healthcare,PETQ
4516,Healthcare,PETS
4517,Healthcare,PETX
4518,Healthcare,PFE
4519,Healthcare,PFNX
4520,Healthcare,PGEN
4521,Healthcare,PGNX
4522,Healthcare,PGNY
4523,Healthcare,PHA.PA
4524,Healthcare,PHARM.AS
4525,Healthcare,PHAS
4526,Healthcare,PHAT
4527,Healthcare,PHGE
4528,Healthcare,PHG
4529,Healthcare,PHIA.AS
4530,Healthcare,PHIO
4531,Healthcare,PHR
4532,Healthcare,PINC
4533,Healthcare,PIRS
4534,Healthcare,PKI
4535,Healthcare,PLRX
4536,Healthcare,PLSE
4537,Healthcare,PLXP
4538,Healthcare,PLX
4539,Healthcare,PMD
4540,Healthcare,PMN.TO
4541,Healthcare,PNTG
4542,Healthcare,POAI
4543,Healthcare,PODD
4544,Healthcare,POXEL.PA
4545,Healthcare,PRAH
4546,Healthcare,PRGO
4547,Healthcare,PRNB
4548,Healthcare,PROF
4549,Healthcare,PRPH
4550,Healthcare,PRPO
4551,Healthcare,PRQR
4552,Healthcare,PRSC
4553,Healthcare,PRTA
4554,Healthcare,PRTK
4555,Healthcare,PRTO
4556,Healthcare,PRVB
4557,Healthcare,PRVL
4558,Healthcare,PSNL
4559,Healthcare,PSTI
4560,Healthcare,PSTV
4561,Healthcare,PTCT
4562,Healthcare,PTE
4563,Healthcare,PTGX
4564,Healthcare,PTIE
4565,Healthcare,PTI
4566,Healthcare,PTLA
4567,Healthcare,PTN
4568,Healthcare,PULM
4569,Healthcare,QDEL
4570,Healthcare,QGEN
4571,Healthcare,QHC
4572,Healthcare,QLGN
4573,Healthcare,QTNT
4574,Healthcare,QTRX
4575,Healthcare,QURE
4576,Healthcare,RAD
4577,Healthcare,RAPT
4578,Healthcare,RARE
4579,Healthcare,RARX
4580,Healthcare,RCEL
4581,Healthcare,RCKT
4582,Healthcare,RCM
4583,Healthcare,RCUS
4584,Healthcare,RDHL
4585,Healthcare,RDNT
4586,Healthcare,RDUS
4587,Healthcare,RDY
4588,Healthcare,REGN
4589,Healthcare,REPH
4590,Healthcare,REPL
4591,Healthcare,RETA
4592,Healthcare,REXN
4593,Healthcare,RFL
4594,Healthcare,RGEN
4595,Healthcare,RGLS
4596,Healthcare,RGNX
4597,Healthcare,RHE
4598,Healthcare,RIGL
4599,Healthcare,RLMD
4600,Healthcare,RMD
4601,Healthcare,RMED
4602,Healthcare,RMTI
4603,Healthcare,RNA
4604,Healthcare,RSLS
4605,Healthcare,RTIX
4606,Healthcare,RTRX
4607,Healthcare,RTTR
4608,Healthcare,RUBY
4609,Healthcare,RVNC
4610,Healthcare,RVP
4611,Healthcare,RVX.TO
4612,Healthcare,RWLK
4613,Healthcare,RYTM
4614,Healthcare,SAGE
4615,Healthcare,SAN.PA
4616,Healthcare,SAVA
4617,Healthcare,SBBP
4618,Healthcare,SBPH
4619,Healthcare,SCPH
4620,Healthcare,SCYX
4621,Healthcare,SDC
4622,Healthcare,SDT.PA
4623,Healthcare,SEEL
4624,Healthcare,SELB
4625,Healthcare,SEM
4626,Healthcare,SENS
4627,Healthcare,SEQUA.BR
4628,Healthcare,SESN
4629,Healthcare,SGEN
4630,Healthcare,SGMO
4631,Healthcare,SGRY
4632,Healthcare,SGYP
4633,Healthcare,SHPG
4634,Healthcare,SIA.TO
4635,Healthcare,SIBN
4636,Healthcare,SIEN
4637,Healthcare,SIGA
4638,Healthcare,SIGHT.PA
4639,Healthcare,SILK
4640,Healthcare,SINT
4641,Healthcare,SLDB
4642,Healthcare,SLGL
4643,Healthcare,SLNO
4644,Healthcare,SLRX
4645,Healthcare,SLS
4646,Healthcare,SMMT
4647,Healthcare,SNCA
4648,Healthcare,SNDL
4649,Healthcare,SNDX
4650,Healthcare,SNGX
4651,Healthcare,SNNA
4652,Healthcare,SNN
4653,Healthcare,SNOA
4654,Healthcare,SNSS
4655,Healthcare,SNY
4656,Healthcare,SOLY
4657,Healthcare,SONN
4658,Healthcare,SPHS
4659,Healthcare,SPNE
4660,Healthcare,SPPI
4661,Healthcare,SPRO
4662,Healthcare,SRDX
4663,Healthcare,SRNE
4664,Healthcare,SRPT
4665,Healthcare,SRRA
4666,Healthcare,SRRK
4667,Healthcare,SRTS
4668,Healthcare,SSI.PA
4669,Healthcare,SSKN
4670,Healthcare,SSY
4671,Healthcare,STAA
4672,Healthcare,STDY
4673,Healthcare,STE
4674,Healthcare,STIM
4675,Healthcare,STML
4676,Healthcare,STOK
4677,Healthcare,STRM
4678,Healthcare,STRO
4679,Healthcare,STSA
4680,Healthcare,STXS
4681,Healthcare,SUPN
4682,Healthcare,SURF
4683,Healthcare,SVA
4684,Healthcare,SVRA
4685,Healthcare,SWAV
4686,Healthcare,SWTX
4687,Healthcare,SXTC
4688,Healthcare,SYBX
4689,Healthcare,SYK
4690,Healthcare,SYNH
4691,Healthcare,SYN
4692,Healthcare,SYRS
4693,Healthcare,SY
4694,Healthcare,TAK
4695,Healthcare,TARA
4696,Healthcare,TARO
4697,Healthcare,TBIO
4698,Healthcare,TBPH
4699,Healthcare,TCDA
4700,Healthcare,TCMD
4701,Healthcare,TCON
4702,Healthcare,TCRR
4703,Healthcare,TDOC
4704,Healthcare,TECH
4705,Healthcare,TELA
4706,Healthcare,TENX
4707,Healthcare,TEVA
4708,Healthcare,TFFP
4709,Healthcare,TFX
4710,Healthcare,TGTX
4711,Healthcare,TH.TO
4712,Healthcare,THC
4713,Healthcare,THMO
4714,Healthcare,THTX
4715,Healthcare,TIG
4716,Healthcare,TLGT
4717,Healthcare,TLRY
4718,Healthcare,TMBR
4719,Healthcare,TMD.TO
4720,Healthcare,TMDI
4721,Healthcare,TMDX
4722,Healthcare,TMO
4723,Healthcare,TNDM
4724,Healthcare,TNG.PA
4725,Healthcare,TNXP
4726,Healthcare,TOCA
4727,Healthcare,TORC
4728,Healthcare,TPTX
4729,Healthcare,TRHC
4730,Healthcare,TRIB
4731,Healthcare,TRIL
4732,Healthcare,TROV
4733,Healthcare,TRPX
4734,Healthcare,TRVI
4735,Healthcare,TRVN
4736,Healthcare,TRXC
4737,Healthcare,TSRO
4738,Healthcare,TTNP
4739,Healthcare,TTOO
4740,Healthcare,TTPH
4741,Healthcare,TUB.BR
4742,Healthcare,TVTY
4743,Healthcare,TWST
4744,Healthcare,TXG
4745,Healthcare,TXMD
4746,Healthcare,TYHT
4747,Healthcare,TYME
4748,Healthcare,UBX
4749,Healthcare,UCB.BR
4750,Healthcare,UHS
4751,Healthcare,UMRX
4752,Healthcare,UNH
4753,Healthcare,URGN
4754,Healthcare,UROV
4755,Healthcare,USPH
4756,Healthcare,UTHR
4757,Healthcare,UTMD
4758,Healthcare,VAPO
4759,Healthcare,VAR
4760,Healthcare,VBIV
4761,Healthcare,VBLT
4762,Healthcare,VCEL
4763,Healthcare,VCNX
4764,Healthcare,VCYT
4765,Healthcare,VEEV
4766,Healthcare,VERO
4767,Healthcare,VERU
4768,Healthcare,VETO.PA
4769,Healthcare,VIE
4770,Healthcare,VIRP.PA
4771,Healthcare,VIR
4772,Healthcare,VIVE
4773,Healthcare,VIVO
4774,Healthcare,VKTX
4775,Healthcare,VLA.PA
4776,Healthcare,VLRX
4777,Healthcare,VMD
4778,Healthcare,VNDA
4779,Healthcare,VNRX
4780,Healthcare,VRAY
4781,Healthcare,VRCA
4782,Healthcare,VREX
4783,Healthcare,VRML
4784,Healthcare,VRNA
4785,Healthcare,VRTX
4786,Healthcare,VSAR
4787,Healthcare,VSTM
4788,Healthcare,VTGN
4789,Healthcare,VTVT
4790,Healthcare,VTX.PA
4791,Healthcare,VVUS
4792,Healthcare,VVY.AS
4793,Healthcare,VXRT
4794,Healthcare,VYGR
4795,Healthcare,WAT
4796,Healthcare,WBA
4797,Healthcare,WCG
4798,Healthcare,WINT
4799,Healthcare,WMGI
4800,Healthcare,WORX
4801,Healthcare,WST
